Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age,Is_New_Store,Price_Per_Weight,Price_Per_Area,Is_Tier1,Is_Large_Store,Premium_in_Tier1,Product_Sugar_Content_Encoded,Product_Type_Encoded,Store_Type_Encoded
NC7369,9.92,No Sugar,0.035,Household,164.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3189.4,15,0,16.547834843907353,3651.555555555555,0,0,0,1,9,3
DR6306,10.3,reg,0.174,Soft Drinks,179.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3576.7,15,0,17.369544131910768,973.2608695652175,0,0,0,3,14,3
FD6944,13.07,Low Sugar,0.034,Starchy Foods,183.87,OUT003,1999,Medium,Tier 1,Departmental Store,4301.12,25,0,14.057339449541285,4178.863636363636,1,0,1,0,15,0
FD2523,11.49,Low Sugar,0.12,Baking Goods,129.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2829.07,15,0,11.24608695652174,994.8461538461539,0,0,0,0,0,3
DR1590,14.2,Low Sugar,0.049,Soft Drinks,149.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,3847.88,15,0,10.500351864883886,2528.9830508474574,0,0,0,0,14,3
FD489,12.0,Low Sugar,0.048,Snack Foods,148.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,2089.06,15,0,12.38301415487094,2564.137931034483,0,0,0,0,13,3
NC1520,13.08,No Sugar,0.019,Health and Hygiene,97.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,2545.17,15,0,7.481283422459894,3376.8965517241386,0,0,0,1,8,3
FD2559,13.17,Low Sugar,0.167,Snack Foods,148.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3592.84,15,0,11.242033383915022,837.1186440677965,0,0,0,0,13,3
FD3779,13.84,Regular,0.035,Fruits and Vegetables,132.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3417.82,15,0,9.541516245487365,2936.6666666666665,0,0,0,2,6,3
DR607,12.61,Regular,0.033,Soft Drinks,122.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,2933.41,15,0,9.675118858954042,2839.53488372093,0,0,0,2,14,3
FD2019,12.91,Low Sugar,0.047,Fruits and Vegetables,163.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3851.34,15,0,12.662538699690401,2870.175438596491,0,0,0,0,6,3
FD2993,14.48,Regular,0.095,Frozen Foods,152.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3972.42,15,0,10.507246376811594,1450.0,0,0,0,2,5,3
FD2932,15.29,Low Sugar,0.113,Baking Goods,155.21,OUT003,1999,Medium,Tier 1,Departmental Store,4216.97,25,0,10.144444444444446,1261.869918699187,1,0,1,0,0,0
FD1223,11.79,Low Sugar,0.009,Dairy,114.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2587.35,15,0,9.684745762711865,6014.736842105263,0,0,0,0,4,3
FD7335,14.67,Low Sugar,0.044,Snack Foods,215.13,OUT003,1999,Medium,Tier 1,Departmental Store,5302.5,25,0,14.654632152588556,3983.8888888888887,1,0,1,0,13,0
NC559,10.31,No Sugar,0.054,Health and Hygiene,138.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,4955.51,15,0,13.387596899224805,2158.75,0,0,0,1,8,3
FD3258,11.09,Regular,0.039,Baking Goods,129.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,2747.25,15,0,11.697297297297299,2649.795918367347,0,0,0,2,0,3
FD1385,11.79,Low Sugar,0.079,Fruits and Vegetables,151.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3351.46,15,0,12.84491525423729,1703.0337078651685,0,0,0,0,6,3
DR8186,11.16,Low Sugar,0.042,Soft Drinks,89.14,OUT002,1998,Small,Tier 3,Food Mart,1930.81,26,0,7.980304386750224,1714.230769230769,0,0,0,0,14,1
NC7408,11.95,No Sugar,0.052,Household,112.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,2578.75,15,0,9.36789297658863,1807.0967741935485,0,0,0,1,9,3
FD8538,13.65,Regular,0.014,Fruits and Vegetables,157.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3886.7,15,0,11.504392386530014,6547.916666666667,0,0,0,2,6,3
FD3810,11.96,Regular,0.05,Snack Foods,147.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3297.14,15,0,12.285714285714285,2451.0,0,0,0,2,13,3
FD8618,12.49,Regular,0.047,Fruits and Vegetables,124.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,2958.3,15,0,9.974400000000001,2187.3684210526317,0,0,0,2,6,3
FD3736,13.08,Low Sugar,0.044,Frozen Foods,114.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,2888.39,15,0,8.759358288770054,2123.3333333333335,0,0,0,0,5,3
FD6655,14.91,Low Sugar,0.073,Baking Goods,209.66,OUT003,1999,Medium,Tier 1,Departmental Store,5245.16,25,0,14.052278820375335,2526.0240963855426,1,0,1,0,0,0
NC5078,11.08,No Sugar,0.016,Health and Hygiene,106.32,OUT002,1998,Small,Tier 3,Food Mart,2264.96,26,0,9.587015329125338,4089.2307692307686,0,0,0,1,8,1
FD3213,12.84,Low Sugar,0.046,Baking Goods,144.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3448.32,15,0,11.260700389105057,2583.928571428571,0,0,0,0,0,3
NC826,14.53,No Sugar,0.095,Others,147.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3886.34,15,0,10.140302613480056,1404.1904761904761,0,0,0,1,11,3
FD5898,11.33,Regular,0.043,Dairy,121.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,2630.34,15,0,10.708994708994709,2291.3207547169814,0,0,0,2,4,3
FD8621,12.79,Low Sugar,0.129,Snack Foods,158.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3712.56,15,0,12.36171875,1138.345323741007,0,0,0,0,13,3
FD1104,10.24,Low Sugar,0.056,Fruits and Vegetables,114.45,OUT002,1998,Small,Tier 3,Food Mart,2240.86,26,0,11.165853658536586,1734.090909090909,0,0,0,0,6,1
FD8732,12.05,Low Sugar,0.05,Frozen Foods,170.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3791.25,15,0,14.116915422885572,2837.5,0,0,0,0,5,3
FD2128,9.3,Low Sugar,0.009,Frozen Foods,142.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2593.56,15,0,15.25563909774436,7475.263157894737,0,0,0,0,5,3
FD4286,12.98,Low Sugar,0.116,Snack Foods,165.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3912.06,15,0,12.769822940723634,1316.5079365079364,0,0,0,0,13,3
NC3882,13.81,No Sugar,0.013,Health and Hygiene,170.97,OUT003,1999,Medium,Tier 1,Departmental Store,4204.48,25,0,12.371201157742401,7433.478260869565,1,0,1,1,8,0
FD2517,13.16,Regular,0.009,Fruits and Vegetables,190.23,OUT003,1999,Medium,Tier 1,Departmental Store,4452.53,25,0,14.444191343963553,10012.105263157895,1,0,1,2,6,0
FD4040,11.09,Low Sugar,0.006,Frozen Foods,140.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,2972.53,15,0,12.687387387387389,8801.875,0,0,0,0,5,3
NC1114,12.49,No Sugar,0.021,Health and Hygiene,127.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3014.04,15,0,10.184800000000001,4106.774193548387,0,0,0,1,8,3
FD5748,17.0,Regular,0.098,Baking Goods,169.53,OUT003,1999,Medium,Tier 1,Departmental Store,4896.25,25,0,9.966490299823633,1569.7222222222222,1,0,1,2,0,0
FD5625,11.82,Low Sugar,0.189,Canned,160.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3531.68,15,0,13.529163144547761,804.2713567839196,0,0,0,0,3,3
FD3523,15.03,Low Sugar,0.066,Dairy,117.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3376.82,15,0,7.781914893617022,1540.0000000000002,0,0,0,0,4,3
FD2436,17.02,Regular,0.062,Fruits and Vegetables,204.33,OUT003,1999,Medium,Tier 1,Departmental Store,5612.08,25,0,11.998238402818556,2837.916666666667,1,0,1,2,6,0
NC5132,9.06,No Sugar,0.023,Household,142.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2559.58,15,0,15.7651598676957,4333.030303030303,0,0,0,1,9,3
DR1006,13.31,Low Sugar,0.14,Soft Drinks,165.0,OUT004,2009,Medium,Tier 2,Supermarket Type2,3969.56,15,0,12.387387387387387,1099.9999999999998,0,0,0,0,14,3
FD6103,13.94,Low Sugar,0.036,Starchy Foods,121.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3216.47,15,0,8.688172043010754,2634.7826086956525,0,0,0,0,15,3
FD8665,13.59,Low Sugar,0.069,Dairy,150.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3735.87,15,0,11.069117647058823,1905.5696202531644,0,0,0,0,4,3
FD3997,12.03,Low Sugar,0.044,Snack Foods,126.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2883.92,15,0,10.467607973421927,2333.888888888889,0,0,0,0,13,3
NC2885,8.9,No Sugar,0.076,Others,145.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,2571.72,15,0,16.314253647586984,1690.2325581395353,0,0,0,1,11,3
DR5540,12.89,Low Sugar,0.153,Soft Drinks,170.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3983.47,15,0,13.20077519379845,1044.723926380368,0,0,0,0,14,3
FD8725,13.52,Low Sugar,0.019,Frozen Foods,137.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3463.59,15,0,10.198078344419807,4757.931034482758,0,0,0,0,5,3
NC3747,12.81,No Sugar,0.067,Household,153.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3611.34,15,0,11.93603744149766,1987.2727272727275,0,0,0,1,9,3
FD6779,10.37,Low Sugar,0.061,Fruits and Vegetables,110.76,OUT002,1998,Small,Tier 3,Food Mart,2195.72,26,0,10.670520231213874,1560.0000000000002,0,0,0,0,6,1
NC5421,11.0,No Sugar,0.038,Household,139.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,2929.3,15,0,12.689373297002726,2910.625,0,0,0,1,9,3
FD2418,11.64,Low Sugar,0.05,Snack Foods,126.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,2801.59,15,0,10.84549356223176,2105.833333333333,0,0,0,0,13,3
FD1290,11.59,Low Sugar,0.065,Frozen Foods,139.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3063.39,15,0,12.040517241379309,1862.2666666666667,0,0,0,0,5,3
NC2031,12.64,No Sugar,0.065,Household,115.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,2796.34,15,0,9.09407114624506,1533.8666666666668,0,0,0,1,9,3
FD6193,14.2,Low Sugar,0.049,Frozen Foods,162.54,OUT001,1987,High,Tier 2,Supermarket Type1,4119.73,37,0,11.438423645320198,2754.9152542372876,0,1,0,0,5,2
FD2865,10.69,Regular,0.176,Canned,116.37,OUT001,1987,High,Tier 2,Supermarket Type1,2381.71,37,0,10.87570093457944,625.6451612903226,0,1,0,2,3,2
NC7529,15.15,No Sugar,0.082,Household,151.05,OUT001,1987,High,Tier 2,Supermarket Type1,4100.25,37,0,9.963720316622691,1641.8478260869567,0,1,0,1,9,2
FD6157,11.84,Regular,0.072,Canned,116.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,2638.99,15,0,9.804219409282702,1416.829268292683,0,0,0,2,3,3
FD6009,11.61,Low Sugar,0.033,Baking Goods,153.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,3343.51,15,0,13.18330464716007,3562.5581395348836,0,0,0,0,0,3
FD2667,9.76,Low Sugar,0.07,Snack Foods,153.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,2934.21,15,0,15.725690890481063,1920.4999999999998,0,0,0,0,13,3
FD3987,10.28,Regular,0.069,Dairy,130.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,2584.82,15,0,12.706511175898932,1655.0632911392404,0,0,0,2,4,3
FD5122,8.57,Low Sugar,0.061,Frozen Foods,120.74,OUT002,1998,Small,Tier 3,Food Mart,1991.81,26,0,14.072261072261071,1700.5633802816901,0,0,0,0,5,1
FD4425,10.31,Low Sugar,0.133,Meat,114.65,OUT002,1998,Small,Tier 3,Food Mart,2261.67,26,0,11.109496124031008,801.7482517482517,0,0,0,0,10,1
FD6065,12.33,Low Sugar,0.058,Fruits and Vegetables,131.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3070.48,15,0,10.683954619124798,1938.8235294117646,0,0,0,0,6,3
NC1442,15.17,No Sugar,0.149,Health and Hygiene,156.37,OUT003,1999,Medium,Tier 1,Departmental Store,4213.01,25,0,10.301054018445324,983.4591194968554,1,0,1,1,8,0
NC310,9.11,No Sugar,0.031,Health and Hygiene,122.34,OUT002,1998,Small,Tier 3,Food Mart,1082.24,26,0,13.414473684210527,2983.9024390243903,0,0,0,1,8,1
DR5928,16.59,Low Sugar,0.053,Soft Drinks,206.71,OUT003,1999,Medium,Tier 1,Departmental Store,5563.65,25,0,12.452409638554217,3281.1111111111113,1,0,1,0,14,0
FD1428,13.03,Low Sugar,0.151,Breads,129.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3183.78,15,0,9.94861963190184,805.7763975155278,0,0,0,0,1,3
NC5260,9.82,No Sugar,0.009,Health and Hygiene,103.11,OUT002,1998,Small,Tier 3,Food Mart,1913.25,26,0,10.489318413021364,5426.842105263158,0,0,0,1,8,1
FD4121,10.0,Regular,0.006,Baking Goods,160.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3135.2,15,0,16.065934065934066,10051.25,0,0,0,2,0,3
FD3319,11.11,Low Sugar,0.076,Fruits and Vegetables,151.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3190.21,15,0,13.601618705035973,1758.7209302325582,0,0,0,0,6,3
NC2805,14.99,No Sugar,0.205,Household,154.74,OUT001,1987,High,Tier 2,Supermarket Type1,4139.41,37,0,10.316,719.7209302325582,0,1,0,1,9,2
FD3242,10.61,Low Sugar,0.007,Fruits and Vegetables,146.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2976.26,15,0,13.778719397363467,8607.64705882353,0,0,0,0,6,3
FD2152,8.25,Low Sugar,0.123,Dairy,100.0,OUT002,1998,Small,Tier 3,Food Mart,1495.15,26,0,12.106537530266344,751.8796992481202,0,0,0,0,4,1
FD6039,11.99,Regular,0.091,Breads,176.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3906.85,15,0,14.707500000000001,1747.4257425742576,0,0,0,2,1,3
FD612,14.12,Low Sugar,0.099,Baking Goods,126.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3369.64,15,0,8.968860580325549,1162.6605504587155,0,0,0,0,0,3
FD5439,8.82,Low Sugar,0.077,Dairy,88.15,OUT002,1998,Small,Tier 3,Food Mart,1381.86,26,0,9.983012457531144,1013.2183908045978,0,0,0,0,4,1
FD5423,15.8,Regular,0.111,Snack Foods,130.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3824.51,15,0,8.251739405439595,1078.1818181818182,0,0,0,2,13,3
NC7347,12.34,No Sugar,0.062,Health and Hygiene,150.26,OUT004,2009,Medium,Tier 2,Supermarket Type2,3448.7,15,0,12.166801619433198,2086.9444444444443,0,0,0,1,8,3
FD8546,12.6,Low Sugar,0.03,Meat,160.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3712.5,15,0,12.715305313243459,4008.5,0,0,0,0,10,3
NC1050,16.12,No Sugar,0.12,Health and Hygiene,175.82,OUT001,1987,High,Tier 2,Supermarket Type1,4825.55,37,0,10.900185988840667,1352.4615384615383,0,1,0,1,8,2
FD6413,9.74,Regular,0.065,Canned,183.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3547.38,15,0,18.85333333333333,2450.9333333333334,0,0,0,2,3,3
FD8537,12.27,Low Sugar,0.036,Meat,134.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3110.1,15,0,10.947068403908796,2922.3913043478265,0,0,0,0,10,3
DR2892,14.87,Regular,0.097,Soft Drinks,151.69,OUT001,1987,High,Tier 2,Supermarket Type1,4049.79,37,0,10.194220430107528,1417.6635514018692,0,1,0,2,14,2
FD2963,13.31,Low Sugar,0.041,Fruits and Vegetables,153.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3726.57,15,0,11.494744744744745,3002.156862745098,0,0,0,0,6,3
FD2511,14.21,Low Sugar,0.142,Fruits and Vegetables,152.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3909.55,15,0,10.698312236286919,1000.8552631578947,0,0,0,0,6,3
FD517,12.6,Regular,0.025,Frozen Foods,137.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,4586.4,15,0,10.939730372720064,3941.4285714285706,0,0,0,2,5,3
FD5309,14.85,Low Sugar,0.13,Baking Goods,182.46,OUT001,1987,High,Tier 2,Supermarket Type1,4675.62,37,0,12.278600269179005,1303.2857142857142,0,1,0,0,0,2
FD1913,12.35,Low Sugar,0.044,Fruits and Vegetables,137.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3183.55,15,0,11.103559870550162,2541.4814814814818,0,0,0,0,6,3
FD3963,11.15,Regular,0.032,Canned,101.23,OUT002,1998,Small,Tier 3,Food Mart,2177.2,26,0,9.07078853046595,2410.238095238095,0,0,0,2,3,1
NC5304,12.12,No Sugar,0.076,Household,117.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2733.98,15,0,9.705688375927453,1368.9534883720933,0,0,0,1,9,3
FD5957,12.57,Low Sugar,0.189,Fruits and Vegetables,217.09,OUT001,1987,High,Tier 2,Supermarket Type1,4867.75,37,0,17.256756756756758,1090.9045226130652,0,1,0,0,6,2
FD2401,11.67,Regular,0.107,Snack Foods,122.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,2727.11,15,0,10.481164383561644,1046.3247863247864,0,0,0,2,13,3
FD757,11.49,Regular,0.064,Canned,148.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3221.39,15,0,12.912173913043478,2006.621621621622,0,0,0,2,3,3
NC2448,12.92,No Sugar,0.053,Health and Hygiene,164.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3868.24,15,0,12.708430007733952,2608.253968253968,0,0,0,1,8,3
FD7073,9.28,Low Sugar,0.136,Canned,138.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,2512.21,15,0,14.891280947255115,947.5342465753424,0,0,0,0,3,3
FD5336,14.43,Regular,0.108,Breakfast,159.35,OUT001,1987,High,Tier 2,Supermarket Type1,4106.38,37,0,11.035318559556787,1350.4237288135594,0,1,0,2,2,2
FD2057,12.79,Low Sugar,0.036,Snack Foods,145.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3457.71,15,0,11.385937500000002,3168.2608695652175,0,0,0,0,13,3
DR7367,11.17,Regular,0.031,Soft Drinks,128.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2740.16,15,0,11.50268336314848,3136.5853658536585,0,0,0,2,14,3
NC4284,15.51,No Sugar,0.021,Household,189.65,OUT003,1999,Medium,Tier 1,Departmental Store,4971.75,25,0,12.219716494845361,6117.741935483871,1,0,1,1,9,0
FD8512,13.99,Low Sugar,0.048,Fruits and Vegetables,172.94,OUT003,1999,Medium,Tier 1,Departmental Store,4284.66,25,0,12.352857142857143,2981.7241379310344,1,0,1,0,6,0
FD1618,10.59,Low Sugar,0.074,Dairy,122.2,OUT001,1987,High,Tier 2,Supermarket Type1,2479.34,37,0,11.528301886792454,1454.761904761905,0,1,0,0,4,2
FD4522,8.85,Low Sugar,0.123,Canned,113.28,OUT002,1998,Small,Tier 3,Food Mart,1902.66,26,0,12.785553047404065,851.7293233082706,0,0,0,0,3,1
FD482,14.84,Regular,0.054,Baking Goods,112.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3155.42,15,0,7.6000000000000005,1763.4375,0,0,0,2,0,3
DR1356,15.51,reg,0.073,Soft Drinks,170.86,OUT001,1987,High,Tier 2,Supermarket Type1,4585.58,37,0,11.009020618556702,2058.55421686747,0,1,0,3,14,2
FD5570,14.25,Regular,0.076,Baking Goods,158.34,OUT001,1987,High,Tier 2,Supermarket Type1,4046.16,37,0,11.103786816269285,1841.1627906976746,0,1,0,2,0,2
FD5762,15.87,Low Sugar,0.106,Meat,213.28,OUT003,1999,Medium,Tier 1,Departmental Store,5534.96,25,0,13.430730478589421,1838.6206896551726,1,0,1,0,10,0
FD4269,13.04,Low Sugar,0.058,Snack Foods,91.53,OUT001,1987,High,Tier 2,Supermarket Type1,2405.69,37,0,7.013793103448276,1346.0294117647059,0,1,0,0,13,2
FD2890,11.41,Low Sugar,0.061,Snack Foods,137.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,2971.04,15,0,12.016637478108581,1932.8169014084508,0,0,0,0,13,3
FD6495,14.32,Low Sugar,0.058,Meat,156.33,OUT001,1987,High,Tier 2,Supermarket Type1,4020.89,37,0,10.909281228192604,2298.970588235294,0,1,0,0,10,2
FD6313,14.47,reg,0.024,Meat,191.08,OUT001,1987,High,Tier 2,Supermarket Type1,4764.56,37,0,13.196132596685084,5620.0,0,1,0,3,10,2
FD626,12.81,Low Sugar,0.066,Fruits and Vegetables,157.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3706.67,15,0,12.301092043681747,2075.0,0,0,0,0,6,3
NC1464,8.96,No Sugar,0.022,Health and Hygiene,129.98,OUT002,1998,Small,Tier 3,Food Mart,2269.34,26,0,14.490523968784837,4061.8749999999995,0,0,0,1,8,1
FD3698,11.72,Regular,0.09,Dairy,144.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3196.44,15,0,12.341858482523445,1447.7000000000003,0,0,0,2,4,3
NC2759,11.83,No Sugar,0.045,Health and Hygiene,162.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3582.89,15,0,13.719594594594595,2953.4545454545455,0,0,0,1,8,3
DR6954,11.61,Regular,0.062,Soft Drinks,150.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3292.23,15,0,12.969018932874354,2093.0555555555557,0,0,0,2,14,3
FD6152,9.37,Low Sugar,0.068,Snack Foods,104.81,OUT002,1998,Small,Tier 3,Food Mart,1847.26,26,0,11.173773987206824,1343.7179487179487,0,0,0,0,13,1
FD1796,11.89,Low Sugar,0.061,Fruits and Vegetables,134.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3018.46,15,0,11.273949579831932,1889.5774647887324,0,0,0,0,6,3
NC4874,14.43,No Sugar,0.021,Household,147.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3855.59,15,0,10.18836565096953,4745.806451612903,0,0,0,1,9,3
FD457,10.0,Regular,0.156,Canned,108.64,OUT002,1998,Small,Tier 3,Food Mart,1509.55,26,0,10.853146853146853,654.4578313253012,0,0,0,2,3,1
NC8539,10.07,No Sugar,0.036,Household,123.41,OUT001,1987,High,Tier 2,Supermarket Type1,2386.89,37,0,12.243055555555555,2682.8260869565215,0,1,0,1,9,2
FD880,14.08,reg,0.121,Snack Foods,159.31,OUT001,1987,High,Tier 2,Supermarket Type1,4028.09,37,0,11.306600425833926,1216.1068702290077,0,1,0,3,13,2
NC4951,12.79,No Sugar,0.015,Household,150.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3547.77,15,0,11.727343750000003,6004.400000000001,0,0,0,1,9,3
FD7463,14.41,Low Sugar,0.125,Dairy,141.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3730.7,15,0,9.788488210818308,1045.5555555555554,0,0,0,0,4,3
NC7538,14.65,No Sugar,0.037,Household,167.96,OUT003,1999,Medium,Tier 1,Departmental Store,4333.48,25,0,11.457025920873125,3573.617021276596,1,0,1,1,9,0
FD4279,7.93,Low Sugar,0.012,Fruits and Vegetables,119.38,OUT002,1998,Small,Tier 3,Food Mart,1819.35,26,0,15.035264483627204,5426.363636363636,0,0,0,0,6,1
FD4543,14.02,Low Sugar,0.067,Frozen Foods,197.16,OUT001,1987,High,Tier 2,Supermarket Type1,4788.57,37,0,14.052744119743407,2560.5194805194806,0,1,0,0,5,2
FD6956,12.5,Low Sugar,0.009,Fruits and Vegetables,152.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3533.15,15,0,12.199840127897682,8032.631578947369,0,0,0,0,6,3
FD4024,9.61,Low Sugar,0.014,Snack Foods,122.88,OUT002,1998,Small,Tier 3,Food Mart,2270.91,26,0,12.773388773388774,5120.0,0,0,0,0,13,1
FD3243,12.53,Low Sugar,0.153,Dairy,138.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3257.83,15,0,11.0725677830941,851.840490797546,0,0,0,0,4,3
FD1,7.71,Low Sugar,0.029,Meat,148.91,OUT002,1998,Small,Tier 3,Food Mart,2072.75,26,0,19.288860103626945,3818.205128205128,0,0,0,0,10,1
FD3088,9.94,Low Sugar,0.184,Frozen Foods,92.19,OUT002,1998,Small,Tier 3,Food Mart,1717.23,26,0,9.265326633165829,475.20618556701027,0,0,0,0,5,1
FD5523,9.55,Regular,0.127,Dairy,100.28,OUT002,1998,Small,Tier 3,Food Mart,1795.75,26,0,10.489539748953975,731.970802919708,0,0,0,2,4,1
FD4916,14.11,Low Sugar,0.079,Baking Goods,171.77,OUT003,1999,Medium,Tier 1,Departmental Store,4289.23,25,0,12.165014164305951,1930.0000000000002,1,0,1,0,0,0
FD5032,12.09,Low Sugar,0.1,Baking Goods,140.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3183.12,15,0,11.571074380165289,1272.8181818181818,0,0,0,0,0,3
FD1003,14.3,Regular,0.023,Dairy,168.49,OUT003,1999,Medium,Tier 1,Departmental Store,4265.04,25,0,11.774283717679944,5105.757575757576,1,0,1,2,4,0
NC5769,10.62,No Sugar,0.046,Household,148.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3029.36,15,0,13.996237064910632,2656.785714285714,0,0,0,1,9,3
FD6906,12.85,Low Sugar,0.112,Snack Foods,154.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3651.71,15,0,12.019440124416796,1266.967213114754,0,0,0,0,13,3
FD3248,12.19,Low Sugar,0.137,Snack Foods,140.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3214.91,15,0,11.51967213114754,956.0544217687074,0,0,0,0,13,3
FD6072,16.62,Regular,0.013,Frozen Foods,183.11,OUT003,1999,Medium,Tier 1,Departmental Store,5088.56,25,0,11.010823812387251,7961.304347826088,1,0,1,2,5,0
FD6768,10.47,Regular,0.01,Canned,130.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2614.32,15,0,12.419847328244273,6508.0,0,0,0,2,3,3
FD632,8.43,Low Sugar,0.124,Snack Foods,128.61,OUT002,1998,Small,Tier 3,Food Mart,2122.69,26,0,15.238151658767775,959.7761194029852,0,0,0,0,13,1
FD7606,13.19,Regular,0.062,Meat,160.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3859.03,15,0,12.19469696969697,2235.694444444445,0,0,0,2,10,3
FD8414,12.77,Low Sugar,0.046,Starchy Foods,165.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3861.91,15,0,12.966353677621285,2959.107142857143,0,0,0,0,15,3
DR6388,12.13,Regular,0.033,Soft Drinks,140.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,3194.27,15,0,11.547775947281712,3260.2325581395344,0,0,0,2,14,3
FD7082,15.9,Low Sugar,0.023,Meat,188.02,OUT003,1999,Medium,Tier 1,Departmental Store,5025.47,25,0,11.817724701445632,5697.575757575758,1,0,1,0,10,0
